trial_index,trial_id,model,scenario_index,profile_id,baseline,prompt_order,repetition,raw_output,parsed_choice
5547,google/gemma-3n-e4b-it|308|phys_5|False|options_first|1,google/gemma-3n-e4b-it,308,phys_5,False,options_first,1,B,B
5548,google/gemma-3n-e4b-it|308|phys_5|False|scenario_first|2,google/gemma-3n-e4b-it,308,phys_5,False,scenario_first,2,E,E
5549,google/gemma-3n-e4b-it|308|phys_5|False|options_first|2,google/gemma-3n-e4b-it,308,phys_5,False,options_first,2,B,B
5550,google/gemma-3n-e4b-it|309|phys_5|False|scenario_first|0,google/gemma-3n-e4b-it,309,phys_5,False,scenario_first,0,E,E
5551,google/gemma-3n-e4b-it|309|phys_5|False|options_first|0,google/gemma-3n-e4b-it,309,phys_5,False,options_first,0,A,A
5552,google/gemma-3n-e4b-it|309|phys_5|False|scenario_first|1,google/gemma-3n-e4b-it,309,phys_5,False,scenario_first,1,E,E
5553,google/gemma-3n-e4b-it|309|phys_5|False|options_first|1,google/gemma-3n-e4b-it,309,phys_5,False,options_first,1,A,A
5554,google/gemma-3n-e4b-it|309|phys_5|False|scenario_first|2,google/gemma-3n-e4b-it,309,phys_5,False,scenario_first,2,E,E
5555,google/gemma-3n-e4b-it|309|phys_5|False|options_first|2,google/gemma-3n-e4b-it,309,phys_5,False,options_first,2,B,B
5556,google/gemma-3n-e4b-it|310|phys_5|False|scenario_first|0,google/gemma-3n-e4b-it,310,phys_5,False,scenario_first,0,E,E
5557,google/gemma-3n-e4b-it|310|phys_5|False|options_first|0,google/gemma-3n-e4b-it,310,phys_5,False,options_first,0,D,D
5558,google/gemma-3n-e4b-it|310|phys_5|False|scenario_first|1,google/gemma-3n-e4b-it,310,phys_5,False,scenario_first,1,E,E
5559,google/gemma-3n-e4b-it|310|phys_5|False|options_first|1,google/gemma-3n-e4b-it,310,phys_5,False,options_first,1,D,D
5560,google/gemma-3n-e4b-it|310|phys_5|False|scenario_first|2,google/gemma-3n-e4b-it,310,phys_5,False,scenario_first,2,E,E
5561,google/gemma-3n-e4b-it|310|phys_5|False|options_first|2,google/gemma-3n-e4b-it,310,phys_5,False,options_first,2,D,D
5562,google/gemma-3n-e4b-it|311|phys_5|False|scenario_first|0,google/gemma-3n-e4b-it,311,phys_5,False,scenario_first,0,E,E
5563,google/gemma-3n-e4b-it|311|phys_5|False|options_first|0,google/gemma-3n-e4b-it,311,phys_5,False,options_first,0,E,E
5564,google/gemma-3n-e4b-it|311|phys_5|False|scenario_first|1,google/gemma-3n-e4b-it,311,phys_5,False,scenario_first,1,E,E
5565,google/gemma-3n-e4b-it|311|phys_5|False|options_first|1,google/gemma-3n-e4b-it,311,phys_5,False,options_first,1,E,E
5566,google/gemma-3n-e4b-it|311|phys_5|False|scenario_first|2,google/gemma-3n-e4b-it,311,phys_5,False,scenario_first,2,E,E
5567,google/gemma-3n-e4b-it|311|phys_5|False|options_first|2,google/gemma-3n-e4b-it,311,phys_5,False,options_first,2,E,E
5568,google/gemma-3n-e4b-it|312|phys_5|False|scenario_first|0,google/gemma-3n-e4b-it,312,phys_5,False,scenario_first,0,C,C
5569,google/gemma-3n-e4b-it|312|phys_5|False|options_first|0,google/gemma-3n-e4b-it,312,phys_5,False,options_first,0,C,C
5570,google/gemma-3n-e4b-it|312|phys_5|False|scenario_first|1,google/gemma-3n-e4b-it,312,phys_5,False,scenario_first,1,C,C
5571,google/gemma-3n-e4b-it|312|phys_5|False|options_first|1,google/gemma-3n-e4b-it,312,phys_5,False,options_first,1,C,C
5572,google/gemma-3n-e4b-it|312|phys_5|False|scenario_first|2,google/gemma-3n-e4b-it,312,phys_5,False,scenario_first,2,C,C
5573,google/gemma-3n-e4b-it|312|phys_5|False|options_first|2,google/gemma-3n-e4b-it,312,phys_5,False,options_first,2,C,C
5574,google/gemma-3n-e4b-it|313|phys_5|False|scenario_first|0,google/gemma-3n-e4b-it,313,phys_5,False,scenario_first,0,C,C
5575,google/gemma-3n-e4b-it|313|phys_5|False|options_first|0,google/gemma-3n-e4b-it,313,phys_5,False,options_first,0,F,F
5576,google/gemma-3n-e4b-it|313|phys_5|False|scenario_first|1,google/gemma-3n-e4b-it,313,phys_5,False,scenario_first,1,C,C
5577,google/gemma-3n-e4b-it|313|phys_5|False|options_first|1,google/gemma-3n-e4b-it,313,phys_5,False,options_first,1,F,F
5578,google/gemma-3n-e4b-it|313|phys_5|False|scenario_first|2,google/gemma-3n-e4b-it,313,phys_5,False,scenario_first,2,C,C
5579,google/gemma-3n-e4b-it|313|phys_5|False|options_first|2,google/gemma-3n-e4b-it,313,phys_5,False,options_first,2,F,F
5580,google/gemma-3n-e4b-it|314|phys_5|False|scenario_first|0,google/gemma-3n-e4b-it,314,phys_5,False,scenario_first,0,E,E
5581,google/gemma-3n-e4b-it|314|phys_5|False|options_first|0,google/gemma-3n-e4b-it,314,phys_5,False,options_first,0,A,A
5582,google/gemma-3n-e4b-it|314|phys_5|False|scenario_first|1,google/gemma-3n-e4b-it,314,phys_5,False,scenario_first,1,E,E
5583,google/gemma-3n-e4b-it|314|phys_5|False|options_first|1,google/gemma-3n-e4b-it,314,phys_5,False,options_first,1,C,C
5584,google/gemma-3n-e4b-it|314|phys_5|False|scenario_first|2,google/gemma-3n-e4b-it,314,phys_5,False,scenario_first,2,E,E
5585,google/gemma-3n-e4b-it|314|phys_5|False|options_first|2,google/gemma-3n-e4b-it,314,phys_5,False,options_first,2,C,C
5586,google/gemma-3n-e4b-it|315|phys_5|False|scenario_first|0,google/gemma-3n-e4b-it,315,phys_5,False,scenario_first,0,E,E
5587,google/gemma-3n-e4b-it|315|phys_5|False|options_first|0,google/gemma-3n-e4b-it,315,phys_5,False,options_first,0,D,D
5588,google/gemma-3n-e4b-it|315|phys_5|False|scenario_first|1,google/gemma-3n-e4b-it,315,phys_5,False,scenario_first,1,E,E
5589,google/gemma-3n-e4b-it|315|phys_5|False|options_first|1,google/gemma-3n-e4b-it,315,phys_5,False,options_first,1,D,D
5590,google/gemma-3n-e4b-it|315|phys_5|False|scenario_first|2,google/gemma-3n-e4b-it,315,phys_5,False,scenario_first,2,E,E
5591,google/gemma-3n-e4b-it|315|phys_5|False|options_first|2,google/gemma-3n-e4b-it,315,phys_5,False,options_first,2,E,E
5592,google/gemma-3n-e4b-it|316|phys_5|False|scenario_first|0,google/gemma-3n-e4b-it,316,phys_5,False,scenario_first,0,E,E
5593,google/gemma-3n-e4b-it|316|phys_5|False|options_first|0,google/gemma-3n-e4b-it,316,phys_5,False,options_first,0,C,C
5594,google/gemma-3n-e4b-it|316|phys_5|False|scenario_first|1,google/gemma-3n-e4b-it,316,phys_5,False,scenario_first,1,E,E
5595,google/gemma-3n-e4b-it|316|phys_5|False|options_first|1,google/gemma-3n-e4b-it,316,phys_5,False,options_first,1,C,C
5596,google/gemma-3n-e4b-it|316|phys_5|False|scenario_first|2,google/gemma-3n-e4b-it,316,phys_5,False,scenario_first,2,E,E
5597,google/gemma-3n-e4b-it|316|phys_5|False|options_first|2,google/gemma-3n-e4b-it,316,phys_5,False,options_first,2,C,C
5598,google/gemma-3n-e4b-it|317|phys_5|False|scenario_first|0,google/gemma-3n-e4b-it,317,phys_5,False,scenario_first,0,D,D
5599,google/gemma-3n-e4b-it|317|phys_5|False|options_first|0,google/gemma-3n-e4b-it,317,phys_5,False,options_first,0,A,A
5600,google/gemma-3n-e4b-it|317|phys_5|False|scenario_first|1,google/gemma-3n-e4b-it,317,phys_5,False,scenario_first,1,D,D
5601,google/gemma-3n-e4b-it|317|phys_5|False|options_first|1,google/gemma-3n-e4b-it,317,phys_5,False,options_first,1,A,A
5602,google/gemma-3n-e4b-it|317|phys_5|False|scenario_first|2,google/gemma-3n-e4b-it,317,phys_5,False,scenario_first,2,D,D
5603,google/gemma-3n-e4b-it|317|phys_5|False|options_first|2,google/gemma-3n-e4b-it,317,phys_5,False,options_first,2,A,A
5604,google/gemma-3n-e4b-it|318|phys_5|False|scenario_first|0,google/gemma-3n-e4b-it,318,phys_5,False,scenario_first,0,A,A
5605,google/gemma-3n-e4b-it|318|phys_5|False|options_first|0,google/gemma-3n-e4b-it,318,phys_5,False,options_first,0,B,B
5606,google/gemma-3n-e4b-it|318|phys_5|False|scenario_first|1,google/gemma-3n-e4b-it,318,phys_5,False,scenario_first,1,A,A
5607,google/gemma-3n-e4b-it|318|phys_5|False|options_first|1,google/gemma-3n-e4b-it,318,phys_5,False,options_first,1,B,B
5608,google/gemma-3n-e4b-it|318|phys_5|False|scenario_first|2,google/gemma-3n-e4b-it,318,phys_5,False,scenario_first,2,A,A
5609,google/gemma-3n-e4b-it|318|phys_5|False|options_first|2,google/gemma-3n-e4b-it,318,phys_5,False,options_first,2,B,B
5610,google/gemma-3n-e4b-it|319|phys_5|False|scenario_first|0,google/gemma-3n-e4b-it,319,phys_5,False,scenario_first,0,B,B
5611,google/gemma-3n-e4b-it|319|phys_5|False|options_first|0,google/gemma-3n-e4b-it,319,phys_5,False,options_first,0,C,C
5612,google/gemma-3n-e4b-it|319|phys_5|False|scenario_first|1,google/gemma-3n-e4b-it,319,phys_5,False,scenario_first,1,B,B
5613,google/gemma-3n-e4b-it|319|phys_5|False|options_first|1,google/gemma-3n-e4b-it,319,phys_5,False,options_first,1,C,C
5614,google/gemma-3n-e4b-it|319|phys_5|False|scenario_first|2,google/gemma-3n-e4b-it,319,phys_5,False,scenario_first,2,B,B
5615,google/gemma-3n-e4b-it|319|phys_5|False|options_first|2,google/gemma-3n-e4b-it,319,phys_5,False,options_first,2,C,C
5616,google/gemma-3n-e4b-it|320|phys_5|False|scenario_first|0,google/gemma-3n-e4b-it,320,phys_5,False,scenario_first,0,C,C
5617,google/gemma-3n-e4b-it|320|phys_5|False|options_first|0,google/gemma-3n-e4b-it,320,phys_5,False,options_first,0,B,B
5618,google/gemma-3n-e4b-it|320|phys_5|False|scenario_first|1,google/gemma-3n-e4b-it,320,phys_5,False,scenario_first,1,C,C
5619,google/gemma-3n-e4b-it|320|phys_5|False|options_first|1,google/gemma-3n-e4b-it,320,phys_5,False,options_first,1,B,B
5620,google/gemma-3n-e4b-it|320|phys_5|False|scenario_first|2,google/gemma-3n-e4b-it,320,phys_5,False,scenario_first,2,C,C
5621,google/gemma-3n-e4b-it|320|phys_5|False|options_first|2,google/gemma-3n-e4b-it,320,phys_5,False,options_first,2,B,B
5622,google/gemma-3n-e4b-it|321|phys_5|False|scenario_first|0,google/gemma-3n-e4b-it,321,phys_5,False,scenario_first,0,C,C
5623,google/gemma-3n-e4b-it|321|phys_5|False|options_first|0,google/gemma-3n-e4b-it,321,phys_5,False,options_first,0,C,C
5624,google/gemma-3n-e4b-it|321|phys_5|False|scenario_first|1,google/gemma-3n-e4b-it,321,phys_5,False,scenario_first,1,C,C
5625,google/gemma-3n-e4b-it|321|phys_5|False|options_first|1,google/gemma-3n-e4b-it,321,phys_5,False,options_first,1,C,C
5626,google/gemma-3n-e4b-it|321|phys_5|False|scenario_first|2,google/gemma-3n-e4b-it,321,phys_5,False,scenario_first,2,C,C
5627,google/gemma-3n-e4b-it|321|phys_5|False|options_first|2,google/gemma-3n-e4b-it,321,phys_5,False,options_first,2,C,C
5628,google/gemma-3n-e4b-it|322|phys_5|False|scenario_first|0,google/gemma-3n-e4b-it,322,phys_5,False,scenario_first,0,C,C
5629,google/gemma-3n-e4b-it|322|phys_5|False|options_first|0,google/gemma-3n-e4b-it,322,phys_5,False,options_first,0,C,C
5630,google/gemma-3n-e4b-it|322|phys_5|False|scenario_first|1,google/gemma-3n-e4b-it,322,phys_5,False,scenario_first,1,C,C
5631,google/gemma-3n-e4b-it|322|phys_5|False|options_first|1,google/gemma-3n-e4b-it,322,phys_5,False,options_first,1,C,C
5632,google/gemma-3n-e4b-it|322|phys_5|False|scenario_first|2,google/gemma-3n-e4b-it,322,phys_5,False,scenario_first,2,C,C
5633,google/gemma-3n-e4b-it|322|phys_5|False|options_first|2,google/gemma-3n-e4b-it,322,phys_5,False,options_first,2,C,C
5634,google/gemma-3n-e4b-it|323|phys_5|False|scenario_first|0,google/gemma-3n-e4b-it,323,phys_5,False,scenario_first,0,C,C
5635,google/gemma-3n-e4b-it|323|phys_5|False|options_first|0,google/gemma-3n-e4b-it,323,phys_5,False,options_first,0,B,B
5636,google/gemma-3n-e4b-it|323|phys_5|False|scenario_first|1,google/gemma-3n-e4b-it,323,phys_5,False,scenario_first,1,C,C
5637,google/gemma-3n-e4b-it|323|phys_5|False|options_first|1,google/gemma-3n-e4b-it,323,phys_5,False,options_first,1,C,C
5638,google/gemma-3n-e4b-it|323|phys_5|False|scenario_first|2,google/gemma-3n-e4b-it,323,phys_5,False,scenario_first,2,C,C
5639,google/gemma-3n-e4b-it|323|phys_5|False|options_first|2,google/gemma-3n-e4b-it,323,phys_5,False,options_first,2,C,C
5640,google/gemma-3n-e4b-it|324|phys_5|False|scenario_first|0,google/gemma-3n-e4b-it,324,phys_5,False,scenario_first,0,C,C
5641,google/gemma-3n-e4b-it|324|phys_5|False|options_first|0,google/gemma-3n-e4b-it,324,phys_5,False,options_first,0,D,D
5642,google/gemma-3n-e4b-it|324|phys_5|False|scenario_first|1,google/gemma-3n-e4b-it,324,phys_5,False,scenario_first,1,C,C
5643,google/gemma-3n-e4b-it|324|phys_5|False|options_first|1,google/gemma-3n-e4b-it,324,phys_5,False,options_first,1,D,D
5644,google/gemma-3n-e4b-it|324|phys_5|False|scenario_first|2,google/gemma-3n-e4b-it,324,phys_5,False,scenario_first,2,C,C
5645,google/gemma-3n-e4b-it|324|phys_5|False|options_first|2,google/gemma-3n-e4b-it,324,phys_5,False,options_first,2,D,D
5646,google/gemma-3n-e4b-it|325|phys_5|False|scenario_first|0,google/gemma-3n-e4b-it,325,phys_5,False,scenario_first,0,B,B
5647,google/gemma-3n-e4b-it|325|phys_5|False|options_first|0,google/gemma-3n-e4b-it,325,phys_5,False,options_first,0,A,A
5648,google/gemma-3n-e4b-it|325|phys_5|False|scenario_first|1,google/gemma-3n-e4b-it,325,phys_5,False,scenario_first,1,B,B
5649,google/gemma-3n-e4b-it|325|phys_5|False|options_first|1,google/gemma-3n-e4b-it,325,phys_5,False,options_first,1,A,A
5650,google/gemma-3n-e4b-it|325|phys_5|False|scenario_first|2,google/gemma-3n-e4b-it,325,phys_5,False,scenario_first,2,B,B
5651,google/gemma-3n-e4b-it|325|phys_5|False|options_first|2,google/gemma-3n-e4b-it,325,phys_5,False,options_first,2,A,A
5652,google/gemma-3n-e4b-it|326|phys_5|False|scenario_first|0,google/gemma-3n-e4b-it,326,phys_5,False,scenario_first,0,B,B
5653,google/gemma-3n-e4b-it|326|phys_5|False|options_first|0,google/gemma-3n-e4b-it,326,phys_5,False,options_first,0,B,B
5654,google/gemma-3n-e4b-it|326|phys_5|False|scenario_first|1,google/gemma-3n-e4b-it,326,phys_5,False,scenario_first,1,B,B
5655,google/gemma-3n-e4b-it|326|phys_5|False|options_first|1,google/gemma-3n-e4b-it,326,phys_5,False,options_first,1,B,B
5656,google/gemma-3n-e4b-it|326|phys_5|False|scenario_first|2,google/gemma-3n-e4b-it,326,phys_5,False,scenario_first,2,B,B
5657,google/gemma-3n-e4b-it|326|phys_5|False|options_first|2,google/gemma-3n-e4b-it,326,phys_5,False,options_first,2,B,B
5658,google/gemma-3n-e4b-it|327|phys_5|False|scenario_first|0,google/gemma-3n-e4b-it,327,phys_5,False,scenario_first,0,B,B
5659,google/gemma-3n-e4b-it|327|phys_5|False|options_first|0,google/gemma-3n-e4b-it,327,phys_5,False,options_first,0,B,B
5660,google/gemma-3n-e4b-it|327|phys_5|False|scenario_first|1,google/gemma-3n-e4b-it,327,phys_5,False,scenario_first,1,B,B
5661,google/gemma-3n-e4b-it|327|phys_5|False|options_first|1,google/gemma-3n-e4b-it,327,phys_5,False,options_first,1,B,B
5662,google/gemma-3n-e4b-it|327|phys_5|False|scenario_first|2,google/gemma-3n-e4b-it,327,phys_5,False,scenario_first,2,B,B
5663,google/gemma-3n-e4b-it|327|phys_5|False|options_first|2,google/gemma-3n-e4b-it,327,phys_5,False,options_first,2,B,B
5664,google/gemma-3n-e4b-it|328|phys_5|False|scenario_first|0,google/gemma-3n-e4b-it,328,phys_5,False,scenario_first,0,A,A
5665,google/gemma-3n-e4b-it|328|phys_5|False|options_first|0,google/gemma-3n-e4b-it,328,phys_5,False,options_first,0,A,A
5666,google/gemma-3n-e4b-it|328|phys_5|False|scenario_first|1,google/gemma-3n-e4b-it,328,phys_5,False,scenario_first,1,A,A
5667,google/gemma-3n-e4b-it|328|phys_5|False|options_first|1,google/gemma-3n-e4b-it,328,phys_5,False,options_first,1,A,A
5668,google/gemma-3n-e4b-it|328|phys_5|False|scenario_first|2,google/gemma-3n-e4b-it,328,phys_5,False,scenario_first,2,A,A
5669,google/gemma-3n-e4b-it|328|phys_5|False|options_first|2,google/gemma-3n-e4b-it,328,phys_5,False,options_first,2,A,A
5670,google/gemma-3n-e4b-it|329|phys_5|False|scenario_first|0,google/gemma-3n-e4b-it,329,phys_5,False,scenario_first,0,C,C
5671,google/gemma-3n-e4b-it|329|phys_5|False|options_first|0,google/gemma-3n-e4b-it,329,phys_5,False,options_first,0,B,B
5672,google/gemma-3n-e4b-it|329|phys_5|False|scenario_first|1,google/gemma-3n-e4b-it,329,phys_5,False,scenario_first,1,C,C
5673,google/gemma-3n-e4b-it|329|phys_5|False|options_first|1,google/gemma-3n-e4b-it,329,phys_5,False,options_first,1,B,B
5674,google/gemma-3n-e4b-it|329|phys_5|False|scenario_first|2,google/gemma-3n-e4b-it,329,phys_5,False,scenario_first,2,C,C
5675,google/gemma-3n-e4b-it|329|phys_5|False|options_first|2,google/gemma-3n-e4b-it,329,phys_5,False,options_first,2,B,B
5676,google/gemma-3n-e4b-it|330|phys_5|False|scenario_first|0,google/gemma-3n-e4b-it,330,phys_5,False,scenario_first,0,C,C
5677,google/gemma-3n-e4b-it|330|phys_5|False|options_first|0,google/gemma-3n-e4b-it,330,phys_5,False,options_first,0,A,A
5678,google/gemma-3n-e4b-it|330|phys_5|False|scenario_first|1,google/gemma-3n-e4b-it,330,phys_5,False,scenario_first,1,C,C
5679,google/gemma-3n-e4b-it|330|phys_5|False|options_first|1,google/gemma-3n-e4b-it,330,phys_5,False,options_first,1,A,A
5680,google/gemma-3n-e4b-it|330|phys_5|False|scenario_first|2,google/gemma-3n-e4b-it,330,phys_5,False,scenario_first,2,C,C
5681,google/gemma-3n-e4b-it|330|phys_5|False|options_first|2,google/gemma-3n-e4b-it,330,phys_5,False,options_first,2,A,A
5682,google/gemma-3n-e4b-it|331|phys_5|False|scenario_first|0,google/gemma-3n-e4b-it,331,phys_5,False,scenario_first,0,B,B
5683,google/gemma-3n-e4b-it|331|phys_5|False|options_first|0,google/gemma-3n-e4b-it,331,phys_5,False,options_first,0,C,C
5684,google/gemma-3n-e4b-it|331|phys_5|False|scenario_first|1,google/gemma-3n-e4b-it,331,phys_5,False,scenario_first,1,B,B
5685,google/gemma-3n-e4b-it|331|phys_5|False|options_first|1,google/gemma-3n-e4b-it,331,phys_5,False,options_first,1,C,C
5686,google/gemma-3n-e4b-it|331|phys_5|False|scenario_first|2,google/gemma-3n-e4b-it,331,phys_5,False,scenario_first,2,B,B
5687,google/gemma-3n-e4b-it|331|phys_5|False|options_first|2,google/gemma-3n-e4b-it,331,phys_5,False,options_first,2,C,C
5688,google/gemma-3n-e4b-it|332|phys_5|False|scenario_first|0,google/gemma-3n-e4b-it,332,phys_5,False,scenario_first,0,E,E
5689,google/gemma-3n-e4b-it|332|phys_5|False|options_first|0,google/gemma-3n-e4b-it,332,phys_5,False,options_first,0,D,D
5690,google/gemma-3n-e4b-it|332|phys_5|False|scenario_first|1,google/gemma-3n-e4b-it,332,phys_5,False,scenario_first,1,E,E
5691,google/gemma-3n-e4b-it|332|phys_5|False|options_first|1,google/gemma-3n-e4b-it,332,phys_5,False,options_first,1,D,D
5692,google/gemma-3n-e4b-it|332|phys_5|False|scenario_first|2,google/gemma-3n-e4b-it,332,phys_5,False,scenario_first,2,E,E
5693,google/gemma-3n-e4b-it|332|phys_5|False|options_first|2,google/gemma-3n-e4b-it,332,phys_5,False,options_first,2,D,D
5694,google/gemma-3n-e4b-it|333|phys_5|False|scenario_first|0,google/gemma-3n-e4b-it,333,phys_5,False,scenario_first,0,D,D
5695,google/gemma-3n-e4b-it|333|phys_5|False|options_first|0,google/gemma-3n-e4b-it,333,phys_5,False,options_first,0,E,E
5696,google/gemma-3n-e4b-it|333|phys_5|False|scenario_first|1,google/gemma-3n-e4b-it,333,phys_5,False,scenario_first,1,D,D
5697,google/gemma-3n-e4b-it|333|phys_5|False|options_first|1,google/gemma-3n-e4b-it,333,phys_5,False,options_first,1,E,E
5698,google/gemma-3n-e4b-it|333|phys_5|False|scenario_first|2,google/gemma-3n-e4b-it,333,phys_5,False,scenario_first,2,D,D
5699,google/gemma-3n-e4b-it|333|phys_5|False|options_first|2,google/gemma-3n-e4b-it,333,phys_5,False,options_first,2,E,E
5700,google/gemma-3n-e4b-it|334|phys_5|False|scenario_first|0,google/gemma-3n-e4b-it,334,phys_5,False,scenario_first,0,E,E
5701,google/gemma-3n-e4b-it|334|phys_5|False|options_first|0,google/gemma-3n-e4b-it,334,phys_5,False,options_first,0,C,C
5702,google/gemma-3n-e4b-it|334|phys_5|False|scenario_first|1,google/gemma-3n-e4b-it,334,phys_5,False,scenario_first,1,E,E
5703,google/gemma-3n-e4b-it|334|phys_5|False|options_first|1,google/gemma-3n-e4b-it,334,phys_5,False,options_first,1,C,C
5704,google/gemma-3n-e4b-it|334|phys_5|False|scenario_first|2,google/gemma-3n-e4b-it,334,phys_5,False,scenario_first,2,E,E
5705,google/gemma-3n-e4b-it|334|phys_5|False|options_first|2,google/gemma-3n-e4b-it,334,phys_5,False,options_first,2,C,C
5706,google/gemma-3n-e4b-it|335|phys_5|False|scenario_first|0,google/gemma-3n-e4b-it,335,phys_5,False,scenario_first,0,E,E
5707,google/gemma-3n-e4b-it|335|phys_5|False|options_first|0,google/gemma-3n-e4b-it,335,phys_5,False,options_first,0,D,D
5708,google/gemma-3n-e4b-it|335|phys_5|False|scenario_first|1,google/gemma-3n-e4b-it,335,phys_5,False,scenario_first,1,E,E
5709,google/gemma-3n-e4b-it|335|phys_5|False|options_first|1,google/gemma-3n-e4b-it,335,phys_5,False,options_first,1,D,D
5710,google/gemma-3n-e4b-it|335|phys_5|False|scenario_first|2,google/gemma-3n-e4b-it,335,phys_5,False,scenario_first,2,E,E
5711,google/gemma-3n-e4b-it|335|phys_5|False|options_first|2,google/gemma-3n-e4b-it,335,phys_5,False,options_first,2,D,D
5712,google/gemma-3n-e4b-it|336|phys_5|False|scenario_first|0,google/gemma-3n-e4b-it,336,phys_5,False,scenario_first,0,C,C
5713,google/gemma-3n-e4b-it|336|phys_5|False|options_first|0,google/gemma-3n-e4b-it,336,phys_5,False,options_first,0,C,C
